gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
814474192	868ad223-8e90-45e7-ba2c-c69751663ab1		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			609d49d0-78fe-11dd-b871-b8a03c50a862									1927-06-03T01:00Z	3	6	1927	5229384	5229384	PRESERVED_SPECIMEN	MZS	Aves MZS	MZS Ave13706		Wehrung Albert	CC_BY_4_0					2016-08-04T11:00Z		
814473332	868ad223-8e90-45e7-ba2c-c69751663ab1		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			609d49d0-78fe-11dd-b871-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	MZS	Aves MZS	MZS Ave12846		von Hinüber	CC_BY_4_0					2016-08-04T11:00Z		
814467627	868ad223-8e90-45e7-ba2c-c69751663ab1		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			609d49d0-78fe-11dd-b871-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	MZS	Aves MZS	MZS Ave07141			CC_BY_4_0					2016-08-04T11:00Z		
814462489	868ad223-8e90-45e7-ba2c-c69751663ab1		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			609d49d0-78fe-11dd-b871-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	MZS	Aves MZS	MZS Ave02003			CC_BY_4_0					2016-08-04T11:00Z		
814462488	868ad223-8e90-45e7-ba2c-c69751663ab1		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			609d49d0-78fe-11dd-b871-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	MZS	Aves MZS	MZS Ave02002		Umlauff	CC_BY_4_0					2016-08-04T11:00Z		
814462487	868ad223-8e90-45e7-ba2c-c69751663ab1		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			609d49d0-78fe-11dd-b871-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	MZS	Aves MZS	MZS Ave02001		Umlauff	CC_BY_4_0					2016-08-04T11:00Z		
814043305	7a28b1b1-9d4c-4aeb-b239-38865417b5ea	NMR998900002559	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		Locality not ascertained	3ead5cf3-2840-482e-bbd9-76380825be63									1995-12-22T01:00Z	22	12	1995	5229384	5229384	PRESERVED_SPECIMEN	NMR	NMR Chordata	NMR998900002559		E.J.O. Kompanje	CC_BY_4_0	Natural History Museum Rotterdam				2017-01-05T10:42Z		
813346479	c690c2b5-8002-4d12-831c-9258dd618f78	urn:lsid:iict.pt:CZ:CZ000002443	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	AO	Moçâmedes	9fdb5a90-a5a6-11dd-8d5f-b8a03c50a862	-15.2	12.15		0.0					1967-12-12T01:00Z	12	12	1967	5229384	5229384	PRESERVED_SPECIMEN	IICT	CZ	CZ000002443			CC_BY_NC_4_0					2016-08-04T15:23Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84
786577624	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P107481	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	SALDANHA BAY (JUTTEN ISLAND)	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1930-10-22T01:00Z	22	10	1930	5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	P107481			CC0_1_0		Collector Unknown		NATIVE	2016-12-23T04:01Z		
786444875	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P34600	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		c1da06f0-580e-11dc-8a9e-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	P34600	415		CC0_1_0		Collector Unknown		NATIVE	2016-12-23T03:59Z		
786444872	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P34599	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		c1da06f0-580e-11dc-8a9e-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	P34599	414		CC0_1_0		Collector Unknown		NATIVE	2016-12-23T03:59Z		
786128227	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P128273	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		CAPTIVE BIRD	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1941-12-08T02:00Z	8	12	1941	5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	P128273			CC0_1_0		Collector Unknown		MANAGED	2016-12-23T03:55Z		
786128219	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:P124982	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		CAPTIVE BIRD	c1da06f0-580e-11dc-8a9e-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	P124982			CC0_1_0		Collector Unknown		MANAGED	2016-12-23T03:55Z		
786121492	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S2277	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		CAPTIVE BIRD (PITTSBURGH ZOO)	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1967-10-16T01:00Z	16	10	1967	5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	S2277	Z 1989		CC0_1_0		Collector Unknown		MANAGED	2016-12-23T03:55Z		
785979441	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S795	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	SALDANHABAAI (JUTTEN ISLAND)	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1930-02-22T01:00Z	22	2	1930	5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	S795	RB 3913		CC0_1_0		BOULTON JR, W.R.		NATIVE	2016-12-23T03:53Z		
785979437	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:S794	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	SALDANHABAAI (JUTTEN ISLAND)	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1930-02-22T01:00Z	22	2	1930	5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	S794	RB 3912		CC0_1_0		BOULTON JR, W.R.		NATIVE	2016-12-23T03:53Z		
785955798	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E2511	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	SALDANHABAAI (JUTTEN ISLAND)	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1930-02-22T01:00Z	22	2	1930	5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	E2511	111/3		CC0_1_0		BOULTON JR, W.R.		NATIVE	2016-12-23T03:53Z		
785955795	a82d2421-be5a-4779-babc-da0b634a7ba8	urn:catalog:CM:Birds:E2510	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	SALDANHABAAI (JUTTEN ISLAND)	c1da06f0-580e-11dc-8a9e-b8a03c50a862									1930-02-22T01:00Z	22	2	1930	5229384	5229384	PRESERVED_SPECIMEN	CM	Birds	E2510	110/2		CC0_1_0		BOULTON JR, W.R.		NATIVE	2016-12-23T03:53Z		
779866256	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Zoo Wuppertal	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_V_2017_7_1			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z		MULTIMEDIA_URI_INVALID;RECORDED_DATE_UNLIKELY
779866255	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Zoo Berlin	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_V_1981_15_2			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z		MULTIMEDIA_URI_INVALID;RECORDED_DATE_UNLIKELY
779866254	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Zoo Berlin	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_V_1764_29_2			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z		MULTIMEDIA_URI_INVALID;RECORDED_DATE_UNLIKELY
779866253	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Zoo Berlin	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_V_1763_12_1			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z		MULTIMEDIA_URI_INVALID;RECORDED_DATE_UNLIKELY
779866252	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Zoo Berlin	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_V_1662_2_1			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z	SOUND	RECORDED_DATE_UNLIKELY
779866251	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Tierpark Berlin	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_V_1457_14_1			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z	SOUND	RECORDED_DATE_UNLIKELY
779866250	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Tierpark Berlin	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_S_1411_12_2			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z	SOUND	RECORDED_DATE_UNLIKELY
779866249	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	DE	Tierpark Berlin	10980920-6dad-11da-ad13-b8a03c50a862													5229384	5229384	OBSERVATION	MfN	TSA	TSA:Spheniscus_demersus_S_1411_12_1			CC_BY_4_0		Tembrock, Günter			2016-08-04T14:53Z	SOUND	RECORDED_DATE_UNLIKELY
774821983	96653d3e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	-	c76cf030-2a95-11da-9cc1-b8a03c50a862									2005-07-25T02:00Z	25	7	2005	5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skeletons)	13615			CC_BY_4_0					2016-08-04T12:20Z		
768038664	be5507b9-7abf-4b69-afe1-5ca2b7561734	urn:catalog:UMMZ:Birds:224708	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	6ea87510-0561-11d8-b851-b8a03c50a862	-31.0	23.0							1977-04-12T01:00Z	12	4	1977	5229384	5229384	PRESERVED_SPECIMEN	UMMZ	Birds	224708			CC0_1_0		Unknown		NATIVE	2016-12-24T15:04Z		
768005444	be5507b9-7abf-4b69-afe1-5ca2b7561734	urn:catalog:UMMZ:Birds:215528	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	US	Detroit Zoo	6ea87510-0561-11d8-b851-b8a03c50a862	42.47483	-83.14313	188.0						1968-08-15T01:00Z	15	8	1968	5229384	5229384	PRESERVED_SPECIMEN	UMMZ	Birds	215528			CC0_1_0		Detroit Zoological Park		MANAGED	2016-12-24T15:04Z		COORDINATE_ROUNDED
767474579	96678e90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Prinz-Edward-Inseln, Dassen,	c76cf030-2a95-11da-9cc1-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skins)	37865			CC_BY_4_0					2016-08-04T12:20Z		RECORDED_DATE_UNLIKELY
767474574	96678e90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			c76cf030-2a95-11da-9cc1-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skins)	15413			CC_BY_4_0					2016-08-04T12:20Z		
767474570	96678e90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			c76cf030-2a95-11da-9cc1-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skins)	15410			CC_BY_4_0					2016-08-04T12:20Z		
736903960	965f73a4-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			c76cf030-2a95-11da-9cc1-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (spirit preserved)	310			CC_BY_4_0					2016-08-04T12:19Z		RECORDED_DATE_UNLIKELY
736903957	965f73a4-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			c76cf030-2a95-11da-9cc1-b8a03c50a862									1929-02-18T01:00Z	18	2	1929	5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (spirit preserved)	2623			CC_BY_4_0					2016-08-04T12:19Z		
736903955	965f73a4-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			c76cf030-2a95-11da-9cc1-b8a03c50a862									1929-02-18T01:00Z	18	2	1929	5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (spirit preserved)	2622			CC_BY_4_0					2016-08-04T12:19Z		
736903952	965f73a4-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			c76cf030-2a95-11da-9cc1-b8a03c50a862									1929-02-18T01:00Z	18	2	1929	5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (spirit preserved)	2621			CC_BY_4_0					2016-08-04T12:19Z		
736674943	96653d3e-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			c76cf030-2a95-11da-9cc1-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skeletons)	11506			CC_BY_4_0					2016-08-04T12:20Z		
735694624	75018539-6328-41de-b875-7c2e61dc1635	urn:catalog:SBMNH:AV:28719	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape Town; Table Bay	78678140-1815-11da-9544-b8a03c50a862	-33.89528	18.48							1904-01-09T01:00Z	9	1	1904	5229384	5229384	PRESERVED_SPECIMEN	SBMNH	AV	28719			CC0_1_0				NATIVE	2016-12-24T13:24Z		COORDINATE_ROUNDED
735679222	75018539-6328-41de-b875-7c2e61dc1635	urn:catalog:SBMNH:AV:28720	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	no specific locality	78678140-1815-11da-9544-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SBMNH	AV	28720			CC0_1_0				NATIVE	2016-12-24T13:24Z		
735679219	75018539-6328-41de-b875-7c2e61dc1635	urn:catalog:SBMNH:AV:28721	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	no specific locality	78678140-1815-11da-9544-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SBMNH	AV	28721			CC0_1_0				NATIVE	2016-12-24T13:23Z		
727848746	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:178199	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape Colony,  (Dimontown?), Dassen Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1917-11-02T01:00Z	2	11	1917	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	178199			CC0_1_0		illegible		NATIVE	2016-12-24T15:18Z		
727784960	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:158131	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		Captive	80960f60-ad5e-11da-9c37-b8a03c50a862									1988-04-12T02:00Z	12	4	1988	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	158131			CC0_1_0		Michael Wallace		MANAGED	2016-12-24T15:17Z		
727784959	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:158130	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		Captive	80960f60-ad5e-11da-9c37-b8a03c50a862									1988-04-12T02:00Z	12	4	1988	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	158130			CC0_1_0		Michael Wallace		MANAGED	2016-12-24T15:17Z		
727784617	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154977	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154977			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784616	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154976	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154976			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784615	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154975	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154975			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784614	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154974	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154974			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784613	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154973	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154973			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784612	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154972	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154972			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784611	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154971	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154971			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784610	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154970	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-07T01:00Z	7	3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154970			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784609	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154969	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-07T01:00Z	7	3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154969			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784608	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154968	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-07T01:00Z	7	3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154968			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784607	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154967	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154967			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
727784606	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	urn:catalog:WFVZ:Eggs:154966	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyer Island	80960f60-ad5e-11da-9c37-b8a03c50a862									1920-03-01T01:00Z		3	1920	5229384	5229384	PRESERVED_SPECIMEN	WFVZ	Eggs	154966			CC0_1_0		H.A. Snow		NATIVE	2016-12-24T15:17Z		
